A,B
26.33309058,0.643259045
26.70512829,0.61779437
27.10114335,0.590688529
27.25498876,0.580158351
27.17605098,0.585561365
26.84626969,0.608133737
26.31863252,0.644248649
25.83893582,0.677082204
25.55729025,0.696359855
25.39179155,0.70768766
25.31317118,0.713068948
25.33464789,0.711598943
25.44163194,0.70427626
25.58670934,0.694346222
25.75228044,0.683013461
25.98315279,0.667211059
26.33386721,0.643205888
26.79974711,0.611318044
27.12492922,0.58906047
27.30551468,0.576700029
27.31850356,0.575810986
27.20688355,0.583450984
26.94588878,0.60131516
26.74880407,0.614804916
26.73973729,0.615425506
26.87344408,0.606273745
27.08110557,0.592060045
27.32706486,0.575224995
27.56988595,0.558604743
27.84309839,0.539904311
28.18472947,0.516520863
28.40052393,0.50175049
28.55138741,0.491424414
28.48783186,0.495774568
28.16384897,0.51795006
27.95294516,0.532385685
27.97532776,0.530853675
28.15543807,0.518525757
28.29663149,0.508861562
28.67072458,0.483256203
29.10619743,0.453449615
29.48695051,0.427388404
29.7412379,0.409983325
29.97236138,0.394163734
30.21041935,0.377869501
30.43818273,0.362279897
30.5410906,0.355236215
30.5559239,0.354220927
30.49043975,0.358703087
30.35999006,0.367631911
30.23843539,0.375951901
30.13967493,0.382711708
30.09358189,0.385866615
30.05776957,0.388317843
30.04869582,0.388938909
30.03379513,0.389958809
30.09601818,0.38569986
30.21854322,0.377313451
30.37480903,0.366617605
30.45193686,0.361338475
30.29409806,0.372141987
29.85748591,0.402026556
29.30188823,0.440055267
28.85304984,0.47077668
28.4154716,0.500727374
28.03661899,0.526658506
28.96054434,0.463419058
29.10357625,0.453629026
29.08892704,0.454631713
28.89229344,0.468090593
28.45518525,0.498009114
28.15447022,0.518592002
28.00406102,0.528886984
27.94701552,0.532791549
28.01345959,0.528243685
28.11486242,0.521303017
28.15390587,0.51863063
28.09317624,0.52278736
27.94230381,0.533114049
27.59464976,0.556909748
27.14294187,0.587827568
26.71481242,0.617131525
26.3937163,0.639109428
26.11532285,0.658164482
25.91736306,0.671714135
25.65178468,0.689892043
25.3670708,0.709379709
25.10901717,0.727042574
24.88108531,0.74264371
24.67921863,0.756460775
24.46514179,0.771113583
24.27673849,0.784009128
24.08032417,0.797452999
24.04411033,0.799931709
24.12215595,0.79458976
24.1138256,0.795159943
24.05914767,0.798902456
23.92269764,0.808241982
23.78491977,0.817672393
23.69978563,0.823499526
23.64852107,0.827008405
23.61168296,0.829529844
23.60205045,0.830189156
23.58447343,0.831392241
23.58276729,0.831509021
23.57429191,0.832089131
23.59606938,0.830598539
23.59054601,0.830976594
23.56521105,0.832710684
23.54224441,0.834282669
23.49786063,0.837320583
23.45210932,0.8404521
23.4263051,0.842218308
23.37643584,0.845631684
23.28444137,0.851928382
23.19724554,0.857896631
23.26947007,0.852953115
23.46076595,0.839859584
23.74829677,0.820179109
24.07353859,0.797917448
24.37902683,0.77700785
24.62132425,0.760423442
24.798002,0.74833047
24.9060032,0.740938167
24.96255479,0.737067409
25.03064353,0.732406974
25.10320927,0.727440104
25.18519766,0.721828286
25.2431138,0.71786413
25.30935252,0.713330322
25.34053044,0.711196303
25.33624542,0.711489597
25.31155075,0.713179861
25.30578002,0.713574847
25.35676803,0.710084897
25.48088915,0.701589242
25.65969288,0.689350754
25.87143236,0.67485793
26.13528413,0.656798202
26.4111767,0.637914325
26.73100491,0.616023206
26.92409093,0.602807146
26.96513173,0.599998047
26.72415574,0.616492008
26.33597276,0.64306177
25.89805882,0.673035442
25.40742075,0.706617896
24.95977271,0.737257833
24.599118,0.761943382
24.29932958,0.782462847
24.08646341,0.797032789
23.92445626,0.80812161
23.81091909,0.815892831
23.75993909,0.819382233
23.82120725,0.815188642
24.00989012,0.802273962
24.35520618,0.77863829
24.77581816,0.749848877
25.05203288,0.730942948
25.10272649,0.727473149
25.16058656,0.72351283
25.07920444,0.729083151
24.79678926,0.748413478
24.50803638,0.768177599
24.32951088,0.780397043
24.23953228,0.786555762
24.21363533,0.788328318
24.24301107,0.786317651
24.33408086,0.780084244
24.46837155,0.770892518
24.62952539,0.759862103
24.78360142,0.749316139
24.89018736,0.742020706
24.92360464,0.739733411
24.93134101,0.739203883
24.92549153,0.73960426
24.9079878,0.740802328
24.90914684,0.740722996
24.92238039,0.739817206
24.95383658,0.737664141
24.96642187,0.736802721
24.95319038,0.73770837
24.90308336,0.74113802
24.87506553,0.743055742
24.90611963,0.740930198
24.94343559,0.738376052
24.98002741,0.73587147
25.0476609,0.731242195
25.12355053,0.726047816
25.18029347,0.722163961
25.18207335,0.722042135
25.1489093,0.724312097
25.03267964,0.73226761
24.86590487,0.743682757
24.75052702,0.751579966
24.76080439,0.750876516
24.83924256,0.745507699
24.98240641,0.735708636
25.10702786,0.727178735
25.17074826,0.722817297
25.13426575,0.725314397
25.00955096,0.733850686
24.81999632,0.746825037
24.66471067,0.757453794
24.54700014,0.765510666
24.51806654,0.76749107
24.63143608,0.759731323
24.80135186,0.748101184
24.9321474,0.739148688
25.04460662,0.73145125
25.07612626,0.729293841
24.97215922,0.73641002
24.80715,0.747704322
24.62565402,0.760127085
24.50921638,0.768096832
24.45216619,0.772001717
24.48117214,0.770016362
24.52114388,0.767280437
24.54578437,0.765593882
24.56333853,0.764392361
24.5153687,0.767675727
24.46577048,0.771070552
24.47677329,0.770317448
24.53632306,0.766241475
24.60802563,0.761333686
24.66463704,0.757458834
24.69386237,0.755458463
24.67351187,0.756851383
24.68024743,0.756390358
24.68443963,0.756103416
24.69436844,0.755423824
24.69481947,0.755392952
24.6711563,0.757012613
24.69355674,0.755479382
24.75185863,0.751488822
24.88283352,0.74252405
25.08326701,0.728805082
25.34693555,0.710757896
25.6385778,0.690796008
25.96844688,0.668217627
26.30565154,0.645137152
26.67222422,0.620046538
27.04473332,0.594549598
27.24698455,0.580706211
27.24634426,0.580750036
27.10488904,0.59043215
26.91720016,0.603278795
26.72755612,0.616259264
26.54775575,0.628565968
26.4067127,0.63821987
26.55769656,0.627885554
26.97333055,0.599436867
27.44106998,0.567421745
27.7283152,0.547760817
27.6937331,0.550127841
27.32730755,0.575208383
26.78227167,0.612514177
26.23281189,0.65012277
25.84933895,0.676370147
25.5903688,0.694095744
25.41502628,0.706097324
25.35119268,0.71046651
25.43512984,0.704721306
25.61201039,0.692614454
25.8286337,0.677787348
26.11630408,0.65809732
26.42987543,0.636634462
26.72732907,0.616274805
26.98062597,0.598937521
27.07777956,0.592287698
27.11973981,0.589415667
27.05419327,0.593902097
26.89341482,0.604906818
26.8152301,0.610258287
26.91248871,0.603601277
27.066268,0.593075625
27.24110619,0.581108564
27.46494419,0.565787639
27.73265778,0.547463583
28.01066423,0.528435018
28.30059915,0.50858999
28.49433371,0.495329539
28.52593105,0.493166812
28.36477661,0.504197268
28.13530321,0.519903917
28.09771622,0.522476614
28.30478019,0.508303813
28.59012382,0.488773042
28.87842645,0.469039739
29.2200929,0.44565387
29.57783729,0.421167522
29.86041627,0.401825984
30.06639391,0.387727537
30.25251544,0.374988172
30.50068712,0.358001691
30.75791817,0.340395128
30.8862966,0.331608076
30.92595695,0.328893464
30.90587464,0.330268028
30.82878321,0.335544666
30.73157044,0.342198538
30.57223591,0.353104428
30.47817397,0.359542637
30.33544465,0.369311958
30.203826,0.378320793
30.05981601,0.388177771
30.05403722,0.388573309
30.10944506,0.384780837
30.3750159,0.366603445
30.52358463,0.356434437
30.42377918,0.36326577
30.10434332,0.385130033
29.48207271,0.427722272
28.8479567,0.471125287
28.45606715,0.497948751
28.03488234,0.526777373
28.86707434,0.469816751
29.00863653,0.460127317
28.96185618,0.463329268
28.71686043,0.480098366
28.30464083,0.508313351
28.03599593,0.526701151
27.8834445,0.537142762
27.86389027,0.53848118
27.89248492,0.536523977
28.00058505,0.529124902
28.06168441,0.524942865
27.99253315,0.529676027
27.76355025,0.545349102
27.42487759,0.568530057
27.01602693,0.596514449
26.62164358,0.623508606
26.26901482,0.647644806
25.98547312,0.66705224
25.72923408,0.684590903
25.39830522,0.707241822
25.04445538,0.731461602
24.69418208,0.755436579
24.4719562,0.770647161
24.30159216,0.782307982
24.15706958,0.792200045
24.08203614,0.79733582
24.08778371,0.796942419
24.12538895,0.794368472
24.22318981,0.787674347
24.24060382,0.78648242
24.14749065,0.792855689
23.9807145,0.804270931
23.83260523,0.814408491
23.74489721,0.820411796
23.6958183,0.823771076
23.66561388,0.825838462
23.64882818,0.826987385
23.63307651,0.828065531
23.61524725,0.829285881
23.59591182,0.830609324
23.6001882,0.830316621
23.58555917,0.831317926
23.54701913,0.833955857
23.51066996,0.83644383
23.49318871,0.83764036
23.47236079,0.839065958
23.47378204,0.838968678
23.44080655,0.841225735
23.4632933,0.839686596
23.50191398,0.837043146
23.5762031,0.831958316
23.76835192,0.818806404
24.04664516,0.799758209
24.30837891,0.781843452
24.53007616,0.766669053
24.74923582,0.751668344
24.90651773,0.74090295
25.01046649,0.733788022
25.05641815,0.730642792
25.10004904,0.72765641
25.15056666,0.724198657
25.20711296,0.720328261
25.26542628,0.716336919
25.32634957,0.712166934
25.37296563,0.708976228
25.38509246,0.708146189
25.37164205,0.709066822
25.38768957,0.707968426
25.43766471,0.704547803
25.56315329,0.695958551
25.72316513,0.685006302
25.93577405,0.670453967
26.22213414,0.650853624
26.51559781,0.630767066
26.75768661,0.614196938
26.88586272,0.605423733
26.84335245,0.608333411
26.5114426,0.631051476
26.03597931,0.663595269
25.58505927,0.694459163
25.16866781,0.722959697
24.80901585,0.747576611
24.48568378,0.769707556
24.21156241,0.788470202
24.01840401,0.801691216
23.88180739,0.811040775
23.80566619,0.816252374
23.78887818,0.817401454
23.88588823,0.810761456
24.13992729,0.793373375
24.55865001,0.764713274
24.95728006,0.737428446
25.17226663,0.72271337
25.1629065,0.723354038
25.22530267,0.719083239
25.0970559,0.727861281
24.76940533,0.750287812
24.44302145,0.772627643
24.27058934,0.784430016
24.14878185,0.792767311
24.09404306,0.796513989
24.11055014,0.795384137
24.18853452,0.79004638
24.31952056,0.781080845
24.48371335,0.769842425
24.67466088,0.756772737
24.83171004,0.746023274
24.91215277,0.740517251
24.95726695,0.737429343
24.97662009,0.736104689
24.96546799,0.736868011
24.97345464,0.736321353
25.0094357,0.733858576
25.0448941,0.731431573
25.0710683,0.72964004
25.06736243,0.729893694
25.03874841,0.731852224
25.0138559,0.733556029
25.06602658,0.729985128
25.11325738,0.726752346
25.13424595,0.725315752
25.15490309,0.723901843
25.19059879,0.721458598
25.19020689,0.721485422
25.17398208,0.722595954
25.08698631,0.728550508
24.97034713,0.736534051
24.85288875,0.744573665
24.77985783,0.749572375
24.77051823,0.750211638
24.81929228,0.746873225
24.93616501,0.738873697
25.07321651,0.729493003
25.13696369,0.725129732
25.10030552,0.727638855
25.00553389,0.734125641
24.83198137,0.746004702
24.67461797,0.756775674
24.56372072,0.764366202
24.53028031,0.76665508
24.60186601,0.76175529
24.75525084,0.751256637
24.90337077,0.741118348
25.02041039,0.733107397
25.07577171,0.729318109
24.99174082,0.735069728
24.84018421,0.745443246
24.67450103,0.756783678
24.57082007,0.763880276
24.49210081,0.769268333
24.49789224,0.76887193
24.53896691,0.766060513
24.5377565,0.766143361
24.50229289,0.768570721
24.4318898,0.773389566
24.36642589,0.77787034
24.37962057,0.77696721
24.43753134,0.773003421
24.50772523,0.768198896
24.57394628,0.763666298
24.63711761,0.759342442
24.65661613,0.758007837
24.69144917,0.755623638
24.74018415,0.752287899
24.78586496,0.749161208
24.80124942,0.748108196
24.80594769,0.747786616
24.83018481,0.74612767
24.8735696,0.743158133
24.97508182,0.736209978
25.11299429,0.726770354
25.30615529,0.713549161
25.53829298,0.697660151
25.83143599,0.677595541
26.13391049,0.656892223
26.44538391,0.635572961
26.81609294,0.610199229
27.05969184,0.593525739
27.0993446,0.590811648
27.08973786,0.591469195
26.93745934,0.601892125
26.76347401,0.613800811
26.62881333,0.623017861
26.572604,0.626865192
26.7491165,0.614783531
27.20529325,0.583559834
27.73242414,0.547479575
28.12178854,0.520828949
28.04679851,0.525961753
27.77195667,0.544773712
27.23813279,0.581312083
26.6722266,0.620046375
26.21526937,0.651323494
25.85730875,0.675824641
25.54670994,0.69708404
25.37668855,0.708721407
25.38323282,0.708273475
25.55702976,0.696377684
25.8082899,0.67917981
26.17114903,0.654343376
26.5586602,0.627819597
26.84336289,0.608332697
26.99660357,0.59784391
27.03721954,0.595063889
27.03755114,0.595041193
26.97187766,0.599536312
26.9038409,0.604193189
26.92015487,0.603076556
27.0782439,0.592255917
27.27953606,0.578478174
27.46490618,0.56579024
27.64862633,0.553215241
27.8471563,0.539626561
28.09547549,0.522629985
28.37009966,0.503832924
28.52458408,0.493259008
28.47603851,0.496581782
28.2379938,0.512875106
28.10882579,0.521716203
28.20030499,0.515454773
28.53900385,0.492272025
28.99732129,0.460901805
29.45391296,0.429649708
29.77365968,0.407764167
30.03993067,0.389538852
30.20230699,0.378424764
30.29449262,0.372114981
30.42089575,0.36346313
30.61511011,0.350169839
30.8447258,0.334453451
31.01638241,0.322704159
31.16297369,0.3126705
31.23088027,0.308022533
31.18568723,0.311115838
31.09516128,0.317312021
30.96524837,0.326204104
30.80193014,0.337382664
30.62664488,0.349380324
30.41127669,0.364121521
30.14561561,0.38230509
30.03501741,0.389875148
30.08625906,0.386367837
30.32480187,0.370040419
30.56381191,0.35368102
30.44046621,0.362123601
30.16506269,0.380974005
29.71079678,0.412066912
29.02353329,0.459107685
28.41525374,0.500742286
27.99056118,0.529811001
28.80273803,0.474220346
28.9157817,0.466482904
28.79158678,0.47498361
28.49937873,0.494984225
28.13854831,0.519681801
27.91906437,0.534704707
27.83364085,0.540551647
27.86003467,0.538745082
27.92333778,0.534412207
27.9868795,0.530062999
27.97932831,0.530579851
27.87204954,0.537922706
27.62965061,0.554514063
27.30780387,0.576543342
26.97345476,0.599428365
26.58695981,0.625882588
26.24278459,0.649440173
25.91895369,0.671605262
25.58386723,0.694540754
25.22229986,0.719288771
24.81461859,0.747193123
24.46003982,0.771462795
24.26247196,0.784985622
24.12713745,0.794248794
24.02038168,0.801555851
24.01518574,0.801911495
24.11013367,0.795412643
24.23497524,0.786867676
24.34705455,0.77919624
24.36096756,0.778243944
24.23924254,0.786575594
24.06379603,0.798584292
23.91734609,0.808608276
23.83053996,0.814549851
23.76054177,0.819340982
23.72614778,0.821695129
23.69932091,0.823531334
23.67559801,0.825155084
23.66031758,0.826200975
23.64018575,0.827578928
23.62878797,0.828359067
23.59508516,0.830665906
23.53091729,0.835057971
23.49249924,0.837687552
23.50248967,0.837003742
23.50822683,0.836611053
23.53975745,0.834452893
23.55418916,0.833465093
23.6417326,0.827473052
23.75734229,0.819559975
23.90618793,0.809372013
24.1214464,0.794638326
24.36055498,0.778272183
24.55492834,0.764968009
24.71799225,0.753806857
24.88330191,0.742491991
25.03400731,0.732176735
25.1101149,0.726967438
25.14768113,0.724396161
25.17285529,0.722673078
25.2032948,0.720589601
25.24346356,0.71784019
25.28633448,0.714905826
25.33542813,0.711545538
25.39028502,0.707790777
25.41995474,0.705759989
25.42681753,0.705290254
25.45925978,0.703069696
25.54302882,0.697336
25.67062773,0.688602302
25.83725846,0.677197014
26.07776496,0.660735188
26.4236667,0.637059428
26.72739379,0.616270375
26.87233653,0.606349553
26.88478252,0.605497669
26.70392121,0.61787699
26.25485031,0.648614317
25.72849879,0.684641231
25.30706594,0.713486831
24.92803891,0.7394299
24.63354358,0.759587072
24.38193097,0.776809072
24.15978391,0.792014259
24.00614574,0.802530252
23.9223517,0.80826566
23.88454563,0.810853352
23.91245232,0.808943237
24.03233985,0.800737357
24.34236786,0.779517028
24.76911458,0.750307713
25.09893957,0.72773235
25.28315787,0.715123254
25.29516838,0.714301177
25.2541423,0.717109268
25.05134756,0.730989856
24.75542007,0.751245054
24.42157222,0.774095768
24.22288661,0.7876951
24.06964858,0.798183705
23.99997869,0.802952365
24.01467214,0.80194665
24.07057911,0.798120014
24.19174299,0.789826772
24.35690537,0.778521986
24.5511305,0.765227958
24.74411899,0.752018574
24.86564315,0.743700671
24.95185634,0.737799681
25.00086479,0.734445224
24.9942227,0.734899852
24.99472911,0.73486519
25.03101615,0.732381469
25.07097205,0.729646629
25.10226742,0.72750457
25.12764504,0.725767562
25.15011757,0.724229395
25.16043807,0.723522993
25.20267087,0.720632306
25.2581134,0.71683746
25.30930303,0.71333371
25.30593812,0.713564026
25.29576035,0.714260659
25.24409685,0.717796844
25.23180646,0.718638078
25.13617842,0.725183482
25.04654037,0.731318892
24.96467854,0.736922046
24.85306831,0.744561375
24.83045244,0.746109352
24.85748202,0.744259272
24.9548813,0.737592633
25.09108003,0.728270308
25.17773411,0.72233914
25.18386812,0.721919289
25.12272456,0.726104351
24.97658001,0.736107433
24.83506279,0.745793789
24.72109433,0.75359453
24.69513067,0.755371652
24.73245559,0.752816892
24.82168294,0.746709593
24.93307019,0.739085527
25.03186987,0.732323035
25.07660358,0.72926117
25.02237104,0.732973197
24.88941701,0.742073434
24.74723686,0.751805166
24.65632141,0.758028009
24.59288549,0.762369975
24.65989377,0.757783494
24.7061606,0.754616692
24.67621566,0.756666318
24.58393427,0.762982655
24.45764144,0.771626956
24.3457856,0.779283095
24.31896751,0.781118699
24.33679262,0.779898634
24.40089503,0.775511048
24.47146367,0.770680873
24.54710228,0.765503676
24.59840776,0.761991995
24.69011902,0.755714681
24.80003098,0.748191594
24.88187217,0.742589851
24.90937896,0.740707108
24.92642813,0.739540153
24.94651367,0.738165368
24.98501211,0.735530285
25.04959618,0.731109732
25.14542587,0.724550526
25.27997601,0.715341041
25.43740706,0.704565438
25.6244192,0.691765114
25.89354767,0.673344215
26.20480989,0.652039408
26.54548485,0.628721403
26.85352598,0.607637069
27.02651742,0.595796412
27.13027072,0.588694863
27.03268816,0.595374047
26.89521717,0.604783454
26.78349278,0.612430596
26.83976464,0.608578985
26.98679695,0.598515139
27.3731306,0.572071957
27.92793909,0.534097263
28.35051855,0.505173182
28.44157392,0.498940762
28.31140221,0.507850559
27.85152523,0.539327523
27.28758133,0.577927504
26.71488441,0.617126598
26.23499845,0.649973107
25.78686528,0.68064625
25.4618925,0.702889496
25.36852257,0.70928034
25.48913258,0.701025008
25.7408446,0.683796204
26.24368784,0.649378349
26.78961555,0.612011514
27.12953176,0.588745442
27.18558681,0.584908671
27.17988198,0.585299146
27.11375245,0.58982548
27.01366645,0.596676016
26.89793524,0.604597411
27.00131041,0.597521743
27.22861749,0.581963372
27.51148859,0.562601838
27.71094755,0.548949572
27.83914431,0.540174954
27.96755639,0.531385598
28.17897082,0.516915022
28.38875636,0.502555938
28.53061399,0.492846281
28.43990421,0.499055048
28.2064466,0.515034401
28.14788674,0.519042619
28.33500321,0.506235153
28.84119398,0.471588172
29.39309364,0.433812577
29.88572041,0.400094004
30.18317435,0.379734326
30.3683342,0.367060784
30.41315463,0.363992983
30.40729544,0.364394024
30.40049859,0.364859244
30.4653965,0.36041721
30.64980355,0.347795195
30.88255473,0.331864194
31.10024608,0.316963984
31.24875811,0.306798857
31.30174637,0.303171997
31.31134055,0.302515309
31.26538983,0.305660475
31.14449785,0.313935106
30.95633442,0.326814232
30.65473387,0.347457731
30.29450963,0.372113817
30.08511888,0.386445878
30.01988137,0.390911157
30.08421491,0.386507752
30.3309348,0.369620642
30.4211001,0.363449143
30.27683017,0.373323914
29.8986746,0.399207335
29.17370507,0.448828954
28.42046864,0.500385344
27.94067938,0.533225235
28.79157354,0.474984516
28.87569555,0.46922666
28.64581264,0.484961338
28.27006548,0.510679912
27.9231787,0.534423095
27.79096259,0.543472824
27.7637888,0.545332774
27.8752312,0.537704933
27.97745189,0.530708285
27.96378456,0.531643767
27.91888665,0.534716871
27.80079468,0.542799852
27.54344271,0.560414691
27.22594239,0.582146473
26.89239582,0.604976565
26.5134863,0.630911592
26.16860998,0.654517165
25.82384649,0.678115016
25.43878839,0.704470891
25.06606363,0.729982593
24.67076013,0.75703973
24.34052985,0.779642833
24.14886758,0.792761443
24.05956003,0.798874231
24.00891999,0.802340364
24.01952425,0.80161454
24.15530651,0.792320721
24.31425345,0.781441361
24.41367784,0.77463611
24.4149477,0.774549193
24.27858107,0.78388301
24.13513538,0.793701364
23.98623732,0.803892913
23.90402384,0.809520137
23.82651091,0.814825625
23.78238289,0.817846033
23.75144892,0.819963355
23.71667296,0.822343647
23.71048241,0.822767369
23.68892608,0.824242824
23.66298807,0.82601819
23.60909178,0.829707202
23.53203303,0.834981603
23.50394302,0.836904265
23.5303182,0.835098977
23.5710058,0.832314053
23.62676554,0.828497494
23.69947576,0.823520735
23.79948251,0.816675625
23.93736775,0.807237864
24.12468544,0.794416626
24.35647103,0.778551715
24.5748245,0.763606187
24.73767358,0.752459739
24.88774863,0.742187629
25.01900276,0.733203744
25.15726773,0.723739992
25.21419338,0.719843631
25.23767759,0.71823622
25.24795871,0.717532513
25.2590598,0.716772682
25.27145894,0.715924004
25.28898818,0.714724189
25.32141777,0.712504498
25.37056913,0.70914026
25.40911168,0.706502158
25.45324546,0.703481356
25.50466771,0.699961683
25.62519976,0.691711687
25.78706349,0.680632683
25.97961379,0.667453291
26.25919142,0.648317184
26.63430854,0.622641734
26.97418515,0.599378373
27.00403269,0.597335413
26.8909879,0.605072932
26.56344241,0.627492271
26.01980249,0.664702516
25.48979563,0.700979625
25.105903,0.727255728
24.76663579,0.750477377
24.52403315,0.767082677
24.34010901,0.779671638
24.16514332,0.791647426
24.04839622,0.799638354
24.02786469,0.801043666
24.05481304,0.799199146
24.1200829,0.794731653
24.29955352,0.782447519
24.61353032,0.760956909
24.9582707,0.73736064
25.18602894,0.721771389
25.30388047,0.713704865
25.33523538,0.711558731
25.21634182,0.719696578
25.00141878,0.734407306
24.74002155,0.752299028
24.44346857,0.772597039
24.1740191,0.791039909
23.99606201,0.803220448
23.90824244,0.809231389
23.92578695,0.808030529
23.99131612,0.803545287
24.12923881,0.794104964
24.30208741,0.782274083
24.49167307,0.76929761
24.68034056,0.756383983
24.83850956,0.74555787
24.91999832,0.73998025
24.9710467,0.736486168
24.99122531,0.735105013
24.99363309,0.734940209
25.00547895,0.734129401
25.02836323,0.732563053
25.06392426,0.730129025
25.12662286,0.725837526
25.17733245,0.722366632
25.2262394,0.719019123
25.30591861,0.713565361
25.37629107,0.708748613
25.42145792,0.705657101
25.44143379,0.704289823
25.42467137,0.705437151
25.38168786,0.708379222
25.35027401,0.710529389
25.29294894,0.714453089
25.24863404,0.717486289
25.18687092,0.721713758
25.03977376,0.731782042
24.94253312,0.738437823
24.94510961,0.738261471
24.99868566,0.734594378
25.13036135,0.725581639
25.2460661,0.717662056
25.31473592,0.712961848
25.30017024,0.713958817
25.20216835,0.720666703
25.08537758,0.728660621
24.97396226,0.736286608
24.94587666,0.738208969
24.95673693,0.737465622
25.00381184,0.734243509
25.06031718,0.730375917
25.12252488,0.726118018
25.1278692,0.725752218
25.07948041,0.729064261
24.96574666,0.736848937
24.86183038,0.743961642
24.79068241,0.74883147
24.81580728,0.747111762
24.94292228,0.738411186
25.02641221,0.732696593
24.97280605,0.736365747
24.80385501,0.747929852
24.60018565,0.761870305
24.41148151,0.774786441
24.31933656,0.781093439
24.29126641,0.783014743
24.32078383,0.780994379
24.37525808,0.777265808
24.44771913,0.772306103
24.52596453,0.76695048
24.68263534,0.756226913
24.85173627,0.744652548
24.97717732,0.736066549
25.01675333,0.73335771
25.03245492,0.732282991
25.0268604,0.732665916
25.0307594,0.732399044
25.06247707,0.73022808
25.13473835,0.725282049
25.23326808,0.718538035
25.33189412,0.711787429
25.45084502,0.703645657
25.65671429,0.689554628
25.95395579,0.669209491
26.29864022,0.645617052
26.67718895,0.61970672
26.99822801,0.597732723
27.19815703,0.584048283
27.26757391,0.579296941
27.18008194,0.58528546
27.05399848,0.59391543
27.04868532,0.594279097
27.16888623,0.586051767
27.53806377,0.56078286
28.08309549,0.523477352
28.56878645,0.49023351
28.7597596,0.477162069
28.83108667,0.472279982
28.58483764,0.489134863
28.06119397,0.524976434
27.43717742,0.567688177
26.78769946,0.612142663
26.2251294,0.650648609
25.71689149,0.68543571
25.47978286,0.701664964
25.52894015,0.69830032
25.79117026,0.680351589
26.4063105,0.638247399
27.04788549,0.594333843
27.41822295,0.568985543
27.46184173,0.565999991
27.44911698,0.566870956
27.31442298,0.576090287
27.10800507,0.590218869
26.88950649,0.60517433
26.99256881,0.598120075
27.30028571,0.577057934
27.6650034,0.552094288
27.90340312,0.535776664
27.98414686,0.530250038
28.06238183,0.524895129
28.25322438,0.511832627
28.44987269,0.49837274
28.54826283,0.49163828
28.4680776,0.497126678
28.33346177,0.506340659
28.30456584,0.508318484
28.52687777,0.493102012
29.06115475,0.456532629
29.57337068,0.421473246
30.11250951,0.384571086
30.41313459,0.363994354
30.5097118,0.357383983
30.55741628,0.354118779
30.44075902,0.362103559
30.29583591,0.372023038
30.20526426,0.378222349
30.25955675,0.374506219
30.43304865,0.362631307
30.67924241,0.345780208
30.89887985,0.330746796
31.10649222,0.316536458
31.3291469,0.301296527
31.44300099,0.293503614
31.41852427,0.29517896
31.22577257,0.308372137
30.86102028,0.333338151
30.44536102,0.361788568
30.14374785,0.382432931
29.90184637,0.398990238
29.82134606,0.404500202
30.01604858,0.391173498
30.19341997,0.379033049
30.18823303,0.379388077
29.85506692,0.402192128
29.16429655,0.449472934
28.40641331,0.501347382
27.94339792,0.53303916
28.84811157,0.471114686
28.77793999,0.475917685
28.42975328,0.499749843
27.93640303,0.533517936
27.62873832,0.554576505
27.55931424,0.55932834
27.65057209,0.553082061
27.88656251,0.536929345
27.99826203,0.529283905
27.96778906,0.531369673
27.92366797,0.534389606
27.76079827,0.545537465
27.43414467,0.567895758
27.0840948,0.591855442
26.80140892,0.611204299
26.45205853,0.635116107
26.10678649,0.658748766
25.71788707,0.685367566
25.29554488,0.714275406
24.90646903,0.740906283
24.52454081,0.767047929
24.24694581,0.786048332
24.07237544,0.797997061
23.99212467,0.803489945
23.97905793,0.804384317
24.03268881,0.800713472
24.17288941,0.791117233
24.34117996,0.779598335
24.42244226,0.774036216
24.38535132,0.776574961
24.27013709,0.784460971
24.14660298,0.792916446
24.0273188,0.80108103
23.95426013,0.80608164
23.88412156,0.810882378
23.83895674,0.813973752
23.79409975,0.817044055
23.76903604,0.818759579
23.76277573,0.819188075
23.74786146,0.820208904
23.70576554,0.823090222
23.62460473,0.828645394
23.56108558,0.832993057
23.55223363,0.833598942
23.58488289,0.831364215
23.64081529,0.827535839
23.7331778,0.821213949
23.84264722,0.813721152
23.95557178,0.805991862
24.10512263,0.795755631
24.31960441,0.781075106
24.57617896,0.763513479
24.7686519,0.750339382
24.90735959,0.740845327
25.02391165,0.732867748
25.12634324,0.725856665
25.2425766,0.717900899
25.3019385,0.713837786
25.32828568,0.712034414
25.32955127,0.711947789
25.30871989,0.713373623
25.29154747,0.714549015
25.27958352,0.715367906
25.28906261,0.714719096
25.32479532,0.712273317
25.37221607,0.709027533
25.42537545,0.70538896
25.52410522,0.698631254
25.69381378,0.687015298
25.91527795,0.671856853
26.12964095,0.657184458
26.45650724,0.634811609
26.86881753,0.606590416
27.18113145,0.585213624
27.21026483,0.583219547
26.97806856,0.599112567
26.4441098,0.635660169
25.80030753,0.679726175
25.31251958,0.713113548
24.97207481,0.736415798
24.66778584,0.757243309
24.48982394,0.769424177
24.36977278,0.777641257
24.2482064,0.785962049
24.17742892,0.790806519
24.18168715,0.790515059
24.25110939,0.78576335
24.374592,0.777311399
24.60645814,0.761440975
24.89132958,0.741942525
25.07011071,0.729705584
25.20815193,0.720257148
25.29749161,0.71414216
25.28830794,0.71477075
25.18669456,0.721725829
25.00215994,0.734356576
24.7515532,0.751509728
24.47954825,0.770127511
24.19481549,0.78961647
23.96550493,0.805311973
23.84063494,0.813858885
